pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,pl_rade,pl_name,discoverymethod,y,planet_type
436.69623122,3.0876262,828.3,4071.0,0.6428,13.05846252,HATS-77 b,Transit,3,Gas Giant
43.86054,3.583893,1324.0,5679.0,1.086,9.785457,HATS-8 b,Transit,3,Gas Giant
266.02371,1.915291,1746.0,5599.0,1.56,13.85,HATS-9 b,Transit,3,Gas Giant
0.827,4.46569,834.0,4675.0,0.63,0.956,HD 101581 b,Transit,0,Terrestrial
0.937,6.20401,747.0,4675.0,0.63,0.99,HD 101581 c,Transit,0,Terrestrial
12.6,9.55237,1153.0,6327.0,1.296,2.44,HD 106315 b,Transit,2,Neptune-like
15.2,21.05704,886.0,6327.0,1.296,4.35,HD 106315 c,Transit,2,Neptune-like
82.95,10.8985,890.0,6255.73,1.20664,10.9,HD 108147 b,Radial Velocity,3,Gas Giant
3.24,3.795963,1099.0,5660.0,0.877,1.615,HD 108236 b,Transit,1,Super-Earth
4.94,6.203449,932.0,5660.0,0.877,2.071,HD 108236 c,Transit,2,Neptune-like
6.98,14.175685,708.0,5660.0,0.877,2.539,HD 108236 d,Transit,2,Neptune-like
9.71,19.590025,636.0,5660.0,0.877,3.083,HD 108236 e,Transit,2,Neptune-like
950.30693693,520.1,259.4,5694.0,1.089,13.2,HD 109286 b,Radial Velocity,3,Gas Giant
8.69,9.188526,786.0,5881.0,1.0,2.888,HD 109833 b,Transit,2,Neptune-like
7.22,13.900148,756.7,5881.0,1.0,2.59,HD 109833 c,Transit,2,Neptune-like
5.69,9.113678,800.0,5266.0,0.788,2.2,HD 110067 b,Transit,2,Neptune-like
6.3,13.673694,699.0,5266.0,0.788,2.388,HD 110067 c,Transit,2,Neptune-like
8.52,20.519617,602.0,5266.0,0.788,2.852,HD 110067 d,Transit,2,Neptune-like
3.9,30.793091,533.0,5266.0,0.788,1.94,HD 110067 e,Transit,1,Super-Earth
5.04,41.05854,489.0,5266.0,0.788,2.601,HD 110067 f,Transit,2,Neptune-like
8.4,54.76992,440.0,5266.0,0.788,2.607,HD 110067 g,Transit,2,Neptune-like
10.3,10.18271,957.2,6200.0,1.19,3.2,HD 110082 b,Transit,2,Neptune-like
4.55,2.541,1371.0,5732.0,0.968,2.05,HD 110113 b,Transit,2,Neptune-like
10.5,6.744,990.0,5732.0,0.968,2.11384817,HD 110113 c,Radial Velocity,2,Neptune-like
2685.65003915,3700.0,144.9,5957.0,1.213,12.6,HD 115954 b,Radial Velocity,3,Gas Giant
680.15279098,6.1349779,1361.0,5742.0,2.04,12.778238,HD 118203 b,Radial Velocity,3,Gas Giant
3747.19691853,5103.0,146.0,5742.0,2.04,12.4,HD 118203 c,Radial Velocity,3,Gas Giant
365.49,10.70871,720.0,5387.0,0.85,13.7,HD 130322 b,Radial Velocity,3,Gas Giant
6.1,15.923475568,750.83,5712.0,1.08,2.857,HD 135694 b,Transit,2,Neptune-like
4.72,11.57797,905.0,5664.0,1.058,1.664,HD 136352 b,Radial Velocity,1,Super-Earth
11.24,27.59221,677.0,5664.0,1.058,2.916,HD 136352 c,Radial Velocity,2,Neptune-like
8.82,107.245,431.0,5664.0,1.058,2.562,HD 136352 d,Radial Velocity,2,Neptune-like
4.04,1.62116,2130.0,5799.0,1.59,1.31,HD 137496 b,Transit,1,Super-Earth
2434.56559762,479.9,370.0,5799.0,1.59,12.6,HD 137496 c,Radial Velocity,3,Gas Giant
131.89945,11.53533,1228.3,5521.0,2.336,11.500434,HD 1397 b,Transit,3,Gas Giant
1938.7532827,117000.0,1042.0,6791.0,1.68398,15.69257298,HD 143811 AB b,Imaging,3,Gas Giant
120.7754,2.87589,1626.0,6179.0,1.41,8.29466,HD 149026 b,Radial Velocity,3,Gas Giant
9.82,11.62071,1003.11,6310.0,1.43,3.05,HD 152843 b,Transit,2,Neptune-like
9.67,19.502104,253.08,6310.0,1.43,5.94,HD 152843 c,Transit,2,Neptune-like
6.519,4.7559804,1001.0,5131.0,0.855,1.77,HD 15337 b,Transit,1,Super-Earth
6.792,17.180546,656.1,5131.0,0.855,2.526,HD 15337 c,Transit,2,Neptune-like
2.22,2.178,1462.0,5801.89,1.21,1.28228,HD 158259 b,Radial Velocity,1,Super-Earth
5.65,10.924709,668.0,4757.0,0.762,2.24,HD 15906 b,Transit,2,Neptune-like
8.91,21.583298,532.0,4757.0,0.762,2.93,HD 15906 c,Transit,2,Neptune-like
10.17,9.6392,900.0,5773.0,1.33,3.17,HD 160691 d,Radial Velocity,2,Neptune-like
3127.4472,8.4282,650.0,4723.0,0.75,12.5,HD 162020 b,Radial Velocity,3,Gas Giant
116.0,1207.0,159.4,5390.0,0.946,13.3,HD 164922 b,Radial Velocity,3,Gas Giant
13.0,75.74,400.5,5390.0,0.946,3.66,HD 164922 c,Radial Velocity,2,Neptune-like
85.8141,6.404,900.0,5570.0,1.09,11.1,HD 168746 b,Radial Velocity,3,Gas Giant
804.42369812,225.67372,345.0,6300.0,1.935709,13.2,HD 169830 b,Radial Velocity,3,Gas Giant
1036.12060682,21.2164294,888.0,6046.0,1.517,12.26262489,HD 17156 b,Radial Velocity,3,Gas Giant
20.4,17.471291,752.0,5784.0,0.96,3.49,HD 183579 b,Transit,2,Neptune-like
24.1,4.1374354,863.0,5145.0,0.767,2.6,HD 18599 b,Transit,2,Neptune-like
359.1479,2.21857567,1209.0,5052.0,0.75,12.66617,HD 189733 b,Radial Velocity,3,Gas Giant
572.0911326,2854.0,150.0,5552.0,1.14,13.4,HD 190360 b,Radial Velocity,3,Gas Giant
10.0,8.8803256,880.0,5348.0,0.94,3.41,HD 191939 b,Transit,2,Neptune-like
8.0,28.579743,600.0,5348.0,0.94,3.195,HD 191939 c,Transit,2,Neptune-like
2.8,38.353037,540.0,5348.0,0.94,2.995,HD 191939 d,Transit,2,Neptune-like
112.2,101.12,390.0,5348.0,0.94,13.0,HD 191939 e,Radial Velocity,3,Gas Giant
915.34581216,2898.0,125.0,5348.0,0.94,13.2,HD 191939 f,Radial Velocity,3,Gas Giant
13.5,284.0,278.0,5348.0,0.94,3.74,HD 191939 g,Radial Velocity,2,Neptune-like
177.9848,24.3556,486.0,4976.0,0.74,14.2,HD 192263 b,Radial Velocity,3,Gas Giant
16.9,74.72,355.0,5166.0,0.857922,4.27,HD 192310 b,Radial Velocity,2,Neptune-like
24.0,525.8,185.0,5166.0,0.857922,5.25,HD 192310 c,Radial Velocity,2,Neptune-like
323.23311,3.308958,2132.0,6272.0,2.591,17.317905,HD 202772 A b,Transit,3,Gas Giant
7.42,0.926118,2141.0,5596.0,1.13,1.72,HD 20329 b,Transit,1,Super-Earth
8899.195396,9350.0,1429.2,6500.0,1.31116,14.01122587,HD 206893 b,Imaging,3,Gas Giant
4036.4207689,2090.0,1181.9,6500.0,1.31116,16.36511182,HD 206893 c,Imaging,3,Gas Giant
6.1,6.441008,743.0,4819.0,0.769,2.25,HD 207496 b,Transit,2,Neptune-like
14.8,16.20166,581.75,5106.0,0.7827,2.34302132,HD 207897 b,Transit,2,Neptune-like
2.7,18.314,660.0,5368.0,0.93,1.45,HD 20794 b,Radial Velocity,1,Super-Earth
4.8,89.68,388.0,5368.0,0.93,2.04,HD 20794 d,Radial Velocity,2,Neptune-like
232.0159,3.52474859,1459.0,6091.0,1.19,15.58051,HD 209458 b,Radial Velocity,3,Gas Giant
1760.76937478,223.8,380.0,6273.0,1.206,12.8,HD 211403 b,Radial Velocity,3,Gas Giant
8.83,1.008035,2128.0,5978.0,1.1011,1.745,HD 213885 b,Transit,1,Super-Earth
19.95,4.78503,1265.4,5978.0,1.1011,4.71,HD 213885 c,Radial Velocity,2,Neptune-like
17.7,25.1292,637.0,5871.0,1.044,2.697,HD 21520 b,Transit,2,Neptune-like
3.7,7.78993,701.0,4640.0,0.695,0.892,HD 21749 c,Transit,0,Terrestrial
4.74,3.092926,1015.0,4699.0,0.778,1.602,HD 219134 b,Radial Velocity,1,Super-Earth
4.36,6.76458,782.0,4699.0,0.778,1.511,HD 219134 c,Radial Velocity,1,Super-Earth
16.17,46.859,410.5,4699.0,0.778,1.61,HD 219134 d,Radial Velocity,1,Super-Earth
7.3,22.717,522.6,4699.0,0.778,1.31,HD 219134 f,Radial Velocity,1,Super-Earth
17.6,6.034468,1076.0,5540.0,1.059,4.898,HD 219666 b,Transit,2,Neptune-like
60.5,14.2767,789.15,5080.0,2.943,9.17,HD 221416 b,Transit,3,Gas Giant
4.1,10.6413,968.0,5784.0,1.147,0.91,HD 224018 b,Radial Velocity,0,Terrestrial
10.4,36.57669,641.0,5784.0,1.147,2.42,HD 224018 c,Transit,2,Neptune-like
4.2,138.0731,411.0,5784.0,1.147,2.4,HD 224018 d,Transit,2,Neptune-like
5.57,5.09071,573.0,4385.0,0.674,2.22,HD 22496 b,Radial Velocity,2,Neptune-like
26.57,47.42489,546.0,6169.0,1.117,2.607,HD 22946 d,Transit,2,Neptune-like
8.32,17.667087,543.0,4684.0,0.71,2.0,HD 23472 b,Transit,2,Neptune-like
3.41,29.79749,467.0,4684.0,0.71,1.87,HD 23472 c,Transit,1,Super-Earth
0.55,3.97664,909.0,4684.0,0.71,0.75,HD 23472 d,Transit,0,Terrestrial
0.72,7.90754,723.0,4684.0,0.71,0.818,HD 23472 e,Transit,0,Terrestrial
0.77,12.1621839,630.0,4684.0,0.71,1.137,HD 23472 f,Transit,0,Terrestrial
4.15,7.4341325,805.0,5075.0,0.772,1.982,HD 235088 b,Transit,1,Super-Earth
6.89,13.671,469.6,3933.0,0.57,2.52,HD 238090 b,Radial Velocity,2,Neptune-like
8.7,7.0491423,1198.46,6353.0,1.4182,2.54535814,HD 25463 b,Transit,2,Neptune-like
4.3,3.04405,1585.57,6353.0,1.4182,1.36354953,HD 25463 c,Transit,1,Super-Earth
2.14,2.76953,709.0,3803.0,0.439,1.24,HD 260655 b,Transit,0,Terrestrial
3.09,5.70588,557.0,3803.0,0.439,1.533,HD 260655 c,Transit,1,Super-Earth
371.8611,4.12688,2061.0,6801.0,1.56,16.14096,HD 2685 b,Transit,3,Gas Giant
1525.5763536,654.5,261.0,5966.0,1.27,12.9,HD 27969 b,Radial Velocity,3,Gas Giant
6.2,22.891054,867.0,6189.0,1.425,2.69,HD 28109 b,Transit,2,Neptune-like
9.2,55.99712,643.0,6189.0,1.425,4.13,HD 28109 c,Transit,2,Neptune-like
5.8,84.2899,561.0,6189.0,1.425,3.11,HD 28109 d,Transit,2,Neptune-like
3.72,3.1649,1377.0,5766.0,1.08,1.75,HD 28471 b,Radial Velocity,1,Super-Earth
5.72,6.1245,1066.0,5766.0,1.08,2.26,HD 28471 c,Radial Velocity,2,Neptune-like
4.91,11.681,945.0,5766.0,1.08,2.06,HD 28471 d,Radial Velocity,2,Neptune-like
8.4,8.7836,450.0,3703.49,0.478214,2.83,HD 285968 b,Radial Velocity,2,Neptune-like
4.97,0.959641,1774.0,5261.0,0.88,1.67,HD 3167 b,Transit,1,Super-Earth
11.13,29.8454,564.0,5261.0,0.88,3.0,HD 3167 c,Transit,2,Neptune-like
4.33,8.4112,859.5,5261.0,0.88,1.92,HD 3167 d,Radial Velocity,1,Super-Earth
8.41,96.63,374.8,5261.0,0.88,2.83,HD 3167 e,Radial Velocity,2,Neptune-like
152.5584,3.38773,990.0,5000.0,0.84,14.3,HD 330075 b,Radial Velocity,3,Gas Giant
74.1,18.712024,798.3,6128.0,1.266,9.07303305,HD 332231 b,Transit,3,Gas Giant
11.32,46.9622,479.0,5666.0,0.897,2.54,HD 35843 c,Transit,2,Neptune-like
5.2,51.76,398.0,4956.0,0.716684,2.13,HD 40307 f,Radial Velocity,2,Neptune-like
7.1,197.8,255.0,4956.0,0.716684,2.56,HD 40307 g,Radial Velocity,2,Neptune-like
14.4,149.61,337.0,5727.0,0.999,3.89,HD 42618 b,Radial Velocity,2,Neptune-like
9.1,13.6308205,716.0,5289.0,0.98,3.41,HD 42813 b,Transit,2,Neptune-like
4.88,7.34013,957.0,4593.0,0.679,2.06,HD 48948 b,Radial Velocity,2,Neptune-like
7.27,38.06,553.0,4593.0,0.679,2.6,HD 48948 c,Radial Velocity,2,Neptune-like
10.59,151.92,349.0,4593.0,0.679,3.24,HD 48948 d,Radial Velocity,2,Neptune-like
384.5743,119.27,405.0,6136.0,1.32,13.7,HD 52265 b,Radial Velocity,3,Gas Giant
7.8,14.339156,943.0,6203.0,1.194,2.45,HD 5278 b,Transit,2,Neptune-like
13.3,29.04992,1133.0,8500.0,1.751,3.71,HD 56414 b,Transit,2,Neptune-like
10.0,5.2549,1075.31,5934.0,1.0072,2.42763557,HD 6061 b,Transit,2,Neptune-like
21.755,7.1079475,967.11,5553.0,0.934,2.14,HD 63433 b,Transit,2,Neptune-like
15.539,20.5438281,678.92,5553.0,0.934,2.692,HD 63433 c,Transit,2,Neptune-like
1.25,4.209075,1040.0,5688.0,0.912,1.073,HD 63433 d,Transit,0,Terrestrial
10.5,9.058807,825.22,5513.0,0.9598,2.91575244,HD 63935 b,Transit,2,Neptune-like
11.1,21.4027,619.59,5513.0,0.9598,3.06451296,HD 63935 c,Radial Velocity,2,Neptune-like
10.48,15.611,911.0,6252.6,1.22,2.884,HD 73344 b,Transit,2,Neptune-like
10.2,6.398042,714.0,4511.0,0.65,2.79,HD 73583 b,Transit,2,Neptune-like
9.7,18.87974,498.0,4511.0,0.65,2.39,HD 73583 c,Transit,2,Neptune-like
155.7367,3.50927,1260.0,6117.0,1.23,14.2,HD 75289 b,Radial Velocity,3,Gas Giant
10.9,6.527363,1128.86,6007.0,1.3174,2.89646124,HD 77946 b,Transit,2,Neptune-like
1323.46926959,111.436765,405.0,5565.0,1.05,11.56766808,HD 80606 b,Radial Velocity,3,Gas Giant
5.72,0.719573,2463.0,5959.0,1.22,1.613,HD 80653 b,Transit,1,Super-Earth
1609.80088146,1752.92067,203.2,5837.0,1.062,12.8,HD 80869 b,Radial Velocity,3,Gas Giant
143.0235,1628.0,176.0,5863.0,1.053,14.3,HD 86226 b,Radial Velocity,3,Gas Giant
7.25,3.98442,1311.0,5863.0,1.053,2.16,HD 86226 c,Transit,2,Neptune-like
17.2,146.05,460.0,5861.0,1.543,2.49,HD 88986 b,Radial Velocity,2,Neptune-like
34.9613,11.8143,1089.0,5576.0,1.747,7.39794,HD 89345 b,Transit,3,Gas Giant
2.8,1.0376109,1842.23,5908.0,1.0311,1.46954368,HD 93963 A b,Transit,1,Super-Earth
18.4,3.6451389,1212.45,5908.0,1.0311,3.11976057,HD 93963 A c,Transit,2,Neptune-like
42.44,55.082694,385.0,5097.0,0.868,4.27174254,HD 95338 b,Radial Velocity,2,Neptune-like
1913.64483855,2041.54152,156.5,5722.0,1.088,12.8,HD 95544 b,Radial Velocity,3,Gas Giant
8.3,9.4897116,751.0,5212.0,0.728,2.12,HD 97658 b,Radial Velocity,2,Neptune-like
4.0,7.610303,721.0,4930.0,0.742,1.829,HIP 113103 b,Transit,1,Super-Earth
6.35,14.245648,585.0,4930.0,0.742,2.4,HIP 113103 c,Transit,2,Neptune-like
9.7,9.1004157,753.2,5048.0,0.758,2.469,HIP 116454 b,Transit,2,Neptune-like
7627.881768,22000.0,1300.0,6655.0,1.59186,12.0,HIP 21152 b,Imaging,3,Gas Giant
4.5,3.5379559,1123.0,5289.0,0.98,1.551,HIP 29442 c,Radial Velocity,1,Super-Earth
5.14,6.429575,920.0,5289.0,0.98,1.538,HIP 29442 d,Radial Velocity,1,Super-Earth
6.89,15.57208,959.0,6320.0,1.273,2.595,HIP 41378 b,Transit,2,Neptune-like
4.4,31.70603,757.0,6320.0,1.273,2.727,HIP 41378 c,Transit,2,Neptune-like
4.6,278.3618,367.0,6320.0,1.273,3.54,HIP 41378 d,Transit,2,Neptune-like
12.0,369.0,335.0,6320.0,1.273,4.92,HIP 41378 e,Transit,2,Neptune-like
12.0,542.07975,294.0,6320.0,1.273,9.2,HIP 41378 f,Transit,3,Gas Giant
7.0,62.06,605.0,6320.0,1.273,2.54,HIP 41378 g,Radial Velocity,2,Neptune-like
1021.18779,0.9809734,1411.0,4590.0,0.7242,22.75427,HIP 65 A b,Transit,3,Gas Giant
71.4,6.9594731,1175.0,5675.0,1.38,9.9872018,HIP 67522 b,Transit,3,Gas Giant
48.3,14.334892,917.0,5675.0,1.38,7.93595834,HIP 67522 c,Transit,3,Gas Giant
8.9,10.751014,794.96,5618.0,0.9603,2.53625843,HIP 8152 b,Transit,2,Neptune-like
10.7,19.60562,650.68,5618.0,0.9603,2.52442508,HIP 8152 c,Transit,2,Neptune-like
379.0,7.713057,1060.0,5991.0,1.08,3.0,HIP 94235 b,Transit,2,Neptune-like
8.3,20.772858,640.88,5649.0,0.9593,3.82838127,HIP 9618 b,Transit,2,Neptune-like
7.0,52.56363,470.31,5649.0,0.9593,3.42855926,HIP 9618 c,Transit,2,Neptune-like
19.1,10.288914,701.66,5216.0,0.8418,2.4801338,HIP 97166 b,Transit,2,Neptune-like
8.0,16.432,642.0,5216.0,0.8418,2.75,HIP 97166 c,Radial Velocity,2,Neptune-like
5.46,36.116,234.4,3347.0,0.299,2.2,HN Lib b,Radial Velocity,2,Neptune-like
1052.01202717,27000.0,171.0,5794.0,1.53,13.1,HR 5183 b,Radial Velocity,3,Gas Giant
3.55,3.585287,1552.0,6354.0,1.258,2.004,HR 858 b,Transit,2,Neptune-like
3.8,5.973865,1309.0,6354.0,1.258,1.979,HR 858 c,Transit,1,Super-Earth
7.1,11.230511,1061.0,6354.0,1.258,2.001,HR 858 d,Transit,2,Neptune-like
2000.0,170000.0,1200.0,7204.58,1.49338,13.0,HR 8799 b,Imaging,3,Gas Giant
3000.0,69000.0,1200.0,7204.58,1.49338,13.0,HR 8799 c,Imaging,3,Gas Giant
3000.0,37000.0,1300.0,7204.58,1.49338,13.0,HR 8799 d,Imaging,3,Gas Giant
3178.3,20815.6,1150.0,7400.0,1.49338,13.11453,HR 8799 e,Imaging,3,Gas Giant
80.8,8.834978,854.0,4080.0,1.45,10.73820351,IRAS 04125+2902 b,Transit,3,Gas Giant
25.2,19.30553,649.0,5533.0,0.956,3.773,K2-10 b,Transit,2,Neptune-like
21.8,1.6739035,1841.0,5945.0,1.24,3.88,K2-100 b,Transit,2,Neptune-like
4.66,14.6762429,618.0,4927.0,0.76,2.0,K2-101 b,Transit,2,Neptune-like
3.86,1.9741954,798.0,3712.0,0.48,1.79,K2-104 b,Transit,1,Super-Earth
15.4,8.26726,805.0,5373.0,0.905,3.4,K2-105 b,Transit,2,Neptune-like
266.9772,3.313959,1649.0,6061.0,1.81,15.98,K2-107 b,Transit,3,Gas Giant
59.4,4.733999,1360.0,5599.0,1.76,5.33,K2-108 b,Transit,2,Neptune-like
44.4,39.93767,734.0,5433.0,5.15,7.55,K2-11 b,Transit,3,Gas Giant
15.9,13.86375,638.0,5010.0,0.713,2.592,K2-110 b,Transit,2,Neptune-like
5.58,5.3518,1309.0,5775.0,1.25,1.82,K2-111 b,Transit,1,Super-Earth
410.0007,5.817685,1098.0,5660.0,1.24,12.14,K2-113 b,Transit,3,Gas Giant
638.83509807,11.390931,701.4,4899.0,0.832,10.59248676,K2-114 b,Transit,3,Gas Giant
321.00669107,20.2729914,696.0,5870.0,0.855,11.80305668,K2-115 b,Transit,3,Gas Giant
4.78,1.2916,868.0,3778.0,0.51,2.03,K2-117 b,Transit,2,Neptune-like
4.9,5.444017,537.0,3778.0,0.51,2.06,K2-117 c,Transit,2,Neptune-like
6.94,7.727283,666.0,4740.0,0.71,2.53,K2-119 b,Transit,2,Neptune-like
5.2,8.28246,1026.0,5672.0,1.117,2.44,K2-12 b,Transit,2,Neptune-like
51.0,5.185738,716.0,4526.0,0.675,7.16,K2-121 b,Transit,3,Gas Giant
1.65,2.2193023,769.0,4009.0,0.59,1.16,K2-122 b,Transit,0,Terrestrial
8.05,30.951524,338.0,4035.0,0.59,2.76,K2-123 b,Transit,2,Neptune-like
8.75,6.413651,442.0,3570.0,0.388,2.9,K2-124 b,Transit,2,Neptune-like
4.54,7.385655,601.0,4339.0,0.65,1.97,K2-126 b,Transit,1,Super-Earth
52.9,3.588163,809.0,4575.0,0.66,8.37,K2-127 b,Transit,3,Gas Giant
4.23,39.91488,511.0,5698.0,0.78,1.89,K2-13 b,Transit,1,Super-Earth
7.9,0.3693038,2223.0,5120.0,0.7595,1.69,K2-131 b,Transit,1,Super-Earth
155.7367,9.1751,1586.0,4840.0,3.85,14.5717,K2-132 b,Transit,3,Gas Giant
4.67,11.02454,734.0,3655.0,0.455,2.003,K2-133 d,Transit,2,Neptune-like
3.64,26.5841,296.0,3655.0,0.455,1.73,K2-133 e,Transit,1,Super-Earth
4.3,7.9752,610.0,4500.0,0.677,1.014,K2-136 b,Transit,0,Terrestrial
18.1,17.30713,470.0,4500.0,0.677,3.0,K2-136 c,Transit,2,Neptune-like
3.0,25.575,420.0,4500.0,0.677,1.565,K2-136 d,Transit,1,Super-Earth
158.915,0.179719,1471.0,3697.0,0.29,0.64,K2-137 b,Transit,0,Terrestrial
3.1,2.35309,1157.0,5356.3,0.863,1.51,K2-138 b,Transit,1,Super-Earth
6.31,3.56004,1012.0,5356.3,0.863,2.299,K2-138 c,Transit,2,Neptune-like
7.92,5.40479,888.0,5356.3,0.863,2.39,K2-138 d,Transit,2,Neptune-like
12.97,8.26146,757.0,5356.3,0.863,3.39,K2-138 e,Transit,2,Neptune-like
1.63,12.75758,653.0,5356.3,0.863,2.904,K2-138 f,Transit,2,Neptune-like
4.32,41.96797,445.0,5356.3,0.863,3.013,K2-138 g,Transit,2,Neptune-like
123.00021,28.380619,524.0,5370.0,0.88,9.11,K2-139 b,Transit,3,Gas Giant
20.7,8.36802,488.0,3789.0,0.45,4.81,K2-14 b,Transit,2,Neptune-like
295.58041851,6.569188,962.0,5585.0,1.06,13.56286665,K2-140 b,Transit,3,Gas Giant
4.97,0.2803244,2103.0,4570.0,0.681,1.51,K2-141 b,Transit,1,Super-Earth
8.0,7.7485,695.0,4570.0,0.681,7.0,K2-141 c,Transit,3,Gas Giant
5.77,2.6446,534.0,3385.0,0.33,2.05,K2-146 b,Transit,2,Neptune-like
2.77,0.961939,1077.0,3690.0,0.578,1.47286006,K2-147 b,Transit,1,Super-Earth
6.71,11.8104,676.0,5131.0,0.68,2.48,K2-15 b,Transit,2,Neptune-like
2.83,3.835476,566.0,3695.0,0.45,1.49,K2-151 b,Transit,1,Super-Earth
5.86,32.6479,337.0,4044.0,0.61,2.29,K2-152 b,Transit,2,Neptune-like
4.66,7.51574,497.0,3845.0,0.53,2.0,K2-153 b,Transit,2,Neptune-like
4.62,3.67626,715.0,4097.0,0.63,1.99,K2-154 b,Transit,1,Super-Earth
4.94,7.95486,552.0,4097.0,0.63,2.07,K2-154 c,Transit,2,Neptune-like
3.89,6.342,708.0,4258.0,0.58,1.8,K2-155 b,Transit,1,Super-Earth
7.27,13.85,583.0,4258.0,0.58,2.6,K2-155 c,Transit,2,Neptune-like
4.27,40.718,381.0,4258.0,0.58,1.9,K2-155 d,Transit,1,Super-Earth
1.37,0.813143,1347.0,4460.0,0.62,1.1,K2-156 b,Transit,0,Terrestrial
1.14,0.3652575,2432.0,5334.0,0.86,0.935,K2-157 b,Transit,0,Terrestrial
30.8,25.942,587.0,5334.0,0.86,6.08,K2-157 c,Radial Velocity,3,Gas Giant
23.3,66.5,429.1,5334.0,0.86,5.16,K2-157 d,Radial Velocity,2,Neptune-like
7.46,10.06049,794.0,5503.0,0.95,2.64,K2-158 b,Transit,2,Neptune-like
2.18,5.90279,948.0,5503.0,0.95,1.28,K2-158 c,Transit,1,Super-Earth
5.73,12.42205,684.0,5425.0,0.83,2.26,K2-159 b,Transit,2,Neptune-like
4.74,7.6188,658.0,4742.0,0.66,2.02,K2-16 b,Transit,2,Neptune-like
6.99,19.07863,485.0,4742.0,0.66,2.54,K2-16 c,Transit,2,Neptune-like
2.67,9.45889,631.0,4842.0,0.69,1.44,K2-162 b,Transit,1,Super-Earth
7.5,14.101361,629.38,5185.0,0.803827,2.64809498,K2-165 d,Transit,2,Neptune-like
5.43,8.52695,1140.0,5960.0,1.61,2.19,K2-166 b,Transit,2,Neptune-like
6.5,9.978541,1220.0,6310.0,1.499,2.36509493,K2-167 b,Transit,2,Neptune-like
4.12,15.8523,766.35,5502.7,0.83,1.86,K2-168 b,Transit,1,Super-Earth
5.6,17.96753,487.0,4320.0,0.66,2.23,K2-17 b,Transit,2,Neptune-like
7.27,19.562307,455.0,4455.0,0.676,2.6,K2-174 b,Transit,2,Neptune-like
12.4,8.747818,840.29,5525.0,0.887267,3.55790985,K2-178 b,Transit,2,Neptune-like
8.92,32.939623,284.0,3457.0,0.411,2.37,K2-18 b,Transit,2,Neptune-like
7.51,8.962,363.0,3457.0,0.411,2.65,K2-18 c,Radial Velocity,2,Neptune-like
11.41003981,8.865663,797.5,5365.0,0.719,2.46597575,K2-180 b,Transit,2,Neptune-like
7.7,6.8941,949.0,5528.0,1.06,2.69,K2-181 b,Transit,2,Neptune-like
20.97667486,4.7369696,965.8,5128.0,0.789,2.71257333,K2-182 b,Transit,2,Neptune-like
5.9,10.787992,787.0,5482.0,0.87,2.3,K2-183 c,Transit,2,Neptune-like
5.9,22.620344,615.0,5482.0,0.87,2.3,K2-183 d,Transit,2,Neptune-like
2.76,16.9780102,533.0,5245.0,0.75,1.47,K2-184 b,Transit,1,Super-Earth
1.6,10.616384,809.0,5788.0,0.94,1.15,K2-185 b,Transit,0,Terrestrial
6.3,52.713494,477.0,5788.0,0.94,2.39,K2-185 c,Transit,2,Neptune-like
1.87,0.77401,1815.0,5438.0,0.83,1.2,K2-187 b,Transit,0,Terrestrial
2.54,2.871512,1173.0,5438.0,0.83,1.4,K2-187 c,Transit,1,Super-Earth
6.35,7.149584,865.0,5438.0,0.83,2.4,K2-187 d,Transit,2,Neptune-like
4.27,13.606629,698.0,5438.0,0.83,1.9,K2-187 e,Transit,1,Super-Earth
2.39,1.742169,1692.0,5977.0,1.19,1.35,K2-188 b,Transit,1,Super-Earth
8.4,7.810253,1026.0,5977.0,1.19,2.83,K2-188 c,Transit,2,Neptune-like
2.55,2.58812,1203.0,5442.0,0.879,1.403,K2-189 b,Transit,1,Super-Earth
5.95,6.67932,877.0,5442.0,0.879,2.31,K2-189 c,Transit,2,Neptune-like
32.4,7.9222,779.0,5322.0,0.82,7.0,K2-19 b,Transit,3,Gas Giant
10.8,11.8993,679.0,5322.0,0.82,4.1,K2-19 c,Transit,2,Neptune-like
10.0,2.5081,1142.0,5322.0,0.82,1.11,K2-19 d,Transit,0,Terrestrial
2.92,4.162817,939.0,5222.0,0.81,1.52,K2-192 b,Transit,1,Super-Earth
14.8,14.786889,739.0,5817.0,0.98,3.95,K2-193 b,Transit,2,Neptune-like
9.96,15.852975,720.0,5713.0,0.99,3.13,K2-195 b,Transit,2,Neptune-like
7.08,8.357881,848.0,5667.0,0.93,2.56,K2-197 b,Transit,2,Neptune-like
16.3,17.0428683,715.8,5212.9,0.757,4.189,K2-198 b,Transit,2,Neptune-like
2.61,3.3596055,1229.9,5212.9,0.757,1.423,K2-198 c,Transit,1,Super-Earth
6.52,7.4500177,943.2,5212.9,0.757,2.438,K2-198 d,Transit,2,Neptune-like
6.9,3.2253993,913.0,4491.0,0.682,1.73,K2-199 b,Transit,1,Super-Earth
12.4,7.3744897,694.0,4491.0,0.682,2.85,K2-199 c,Transit,2,Neptune-like
2.14,9.6952,738.4,5026.0,0.765,1.26549392,K2-203 b,Transit,1,Super-Earth
10.2,7.055908,1148.0,5783.0,1.253,3.17214154,K2-204 b,Transit,2,Neptune-like
3.45,4.19097,1122.0,5500.0,0.872,1.67462172,K2-208 b,Transit,1,Super-Earth
